customer_id,customer_name,segment,region,total_orders,total_revenue,total_profit,avg_discount,avg_margin,first_order,last_order,num_categories,num_channels,churn_prob
TS-21655,Trudy Schmidt,Consumer,Central,5,3368.094,220.91629999999998,0.19285714285714287,-0.1239795918367347,2015-02-06,2017-05-06,3,3,
TT-21070,Ted Trevino,Consumer,West,7,4915.602,751.9567,0.1142857142857143,0.2833928571428571,2014-05-18,2017-11-29,3,3,0.0017088586
TT-21220,Thomas Thornton,Consumer,Central,8,1427.0439999999999,278.7371,0.21333333333333335,0.011500000000000017,2014-09-23,2017-06-30,3,3,
TT-21265,Tim Taslimi,Corporate,West,3,439.5,93.9162,0.0,0.25,2015-08-15,2016-11-19,1,2,0.9981976
TT-21460,Tonja Turnell,Home Office,Central,7,5364.808,1124.4999,0.1285714285714286,0.1846428571428571,2015-12-08,2017-12-18,3,3,
TW-21025,Tamara Willingham,Home Office,West,7,5278.826,737.3905,0.10000000000000002,0.22520833333333332,2014-12-22,2017-10-27,3,3,0.001781779
TZ-21580,Tracy Zic,Consumer,West,4,1707.286,224.8887,0.08888888888888889,0.27416666666666667,2014-11-11,2017-11-25,3,3,
VB-21745,Victoria Brennan,Corporate,South,6,2005.596,371.2398,0.16999999999999998,0.08077777777777775,2015-07-17,2017-11-06,2,3,
VD-21670,Valerie Dominguez,Consumer,South,6,6442.254,1617.7874000000002,0.07500000000000001,0.21828124999999998,2014-08-04,2016-05-28,3,3,
VF-21715,Vicky Freymann,Home Office,Central,5,847.944,-96.27799999999999,0.06363636363636363,0.2894155844155844,2014-03-01,2017-12-17,2,3,
VG-21790,Vivek Gonzalez,Consumer,West,6,846.01,143.6268,0.07500000000000001,0.220625,2014-08-08,2017-07-29,3,3,
VG-21805,Vivek Grady,Corporate,South,5,427.372,-52.333,0.10000000000000002,0.2208333333333333,2014-09-22,2017-03-19,2,3,
VM-21685,Valerie Mitchum,Home Office,East,7,2454.866,513.5269,0.10000000000000002,0.21208333333333332,2014-04-07,2017-11-06,2,3,
VM-21835,Vivian Mathis,Consumer,East,5,380.69,116.6373,0.11249999999999999,0.24479166666666663,2014-03-22,2017-09-04,2,3,
VP-21730,Victor Preis,Home Office,West,3,993.9019999999999,205.3888,0.04,0.22949999999999998,2015-07-05,2017-11-30,2,3,
VP-21760,Victoria Pisteka,Corporate,West,7,3360.526,-1018.7768,0.17142857142857143,0.08495748299319728,2014-09-06,2017-10-16,3,3,
VS-21820,Vivek Sundaresam,Consumer,West,4,1055.981,-262.8093,0.475,-0.6292410714285714,2014-01-07,2017-05-23,3,3,
VT-21700,Valerie Takahito,Home Office,East,2,1736.596,-224.08889999999997,0.3333333333333333,-0.10740740740740738,2014-06-06,2015-04-05,3,3,
VW-21775,Victoria Wilson,Corporate,East,10,6134.0380000000005,-874.6645,0.1611111111111111,0.11594576719576717,2014-05-11,2017-12-02,3,3,0.0012880046
WB-21850,William Brown,Consumer,East,11,6160.102,714.3311,0.2054054054054054,0.0185135135135135,2014-11-04,2017-12-10,3,3,
XP-21865,Xylona Preis,Consumer,West,11,2374.658,621.23,0.04642857142857143,0.3194742063492063,2014-01-20,2017-11-17,3,3,
YC-21895,Yoseph Carroll,Corporate,West,5,5454.35,1305.629,0.07500000000000001,0.2671875,2014-11-17,2017-12-26,3,3,0.00319299
YS-21880,Yana Sorensen,Corporate,South,8,6720.4439999999995,1778.2923,0.05000000000000001,0.23687499999999997,2015-01-12,2017-12-21,3,3,
ZC-21910,Zuschuss Carroll,Consumer,West,13,8025.707,-1032.1490000000001,0.25483870967741934,-0.20102918586789556,2014-10-13,2017-11-06,3,3,
ZD-21925,Zuschuss Donatelli,Consumer,West,5,1493.944,249.1307,0.1111111111111111,0.25833333333333336,2014-08-27,2017-06-11,3,3,
